,name,city,country,iata,icao,lat,lon,altitude,timezone,dst,tz_database_time,type,source,evcent,pagerank,degree_centrality,closeness,betweenness
135,Saint John Airport,St. John,Canada,YSJ,CYSJ,45.31610107421875,-65.89029693603516,357,-4,A,America/Halifax,airport,OurAirports,0.0024284141832839738,0.00010580690561988382,0.0017523364485981306,0.2733385233044833,0.0
136,Fort Smith Airport,Fort Smith,Canada,YSM,CYSM,60.020301818847656,-111.96199798583984,671,-7,A,America/Edmonton,airport,OurAirports,0.0002695834975624678,0.00021760028631393104,0.002336448598130841,0.23808357611314654,2.231628707292262e-05
137,Nanisivik Airport,Nanisivik,Canada,YSR,CYSR,72.982201,-84.613602,2106,-5,A,America/Toronto,airport,OurAirports,,,,,
138,Summerside Airport,Summerside,Canada,YSU,CYSU,46.44060134887695,-63.83359909057617,56,-4,A,America/Halifax,airport,OurAirports,,,,,
139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,YSY,CYSY,71.9938964844,-125.24299621600001,282,-7,A,America/Edmonton,airport,OurAirports,5.968103765333436e-09,0.00021631213529233918,0.0011682242990654205,0.14168400544526702,0.0
140,Cape Dorset Airport,Cape Dorset,Canada,YTE,CYTE,64.2300033569,-76.5267028809,164,-5,A,America/Toronto,airport,OurAirports,3.75389458612967e-06,0.00016912023065017475,0.0011682242990654205,0.18971604888175092,6.430882433131458e-06
141,Thompson Airport,Thompson,Canada,YTH,CYTH,55.80110168457031,-97.86419677734376,729,-6,A,America/Winnipeg,airport,OurAirports,0.00011480653657446173,0.0003424182449974234,0.0032126168224299065,0.22490956448534832,3.47259194945681e-06
142,CFB Trenton,Trenton,Canada,YTR,CYTR,44.118900299072266,-77.5280990600586,283,-5,A,America/Toronto,airport,OurAirports,,,,,
143,Timmins/Victor M. Power,Timmins,Canada,YTS,CYTS,48.569698333699996,-81.376701355,967,-5,A,America/Toronto,airport,OurAirports,0.0014014037000567225,0.00028797107747889313,0.0032126168224299065,0.27126202578223885,0.0032861715833132498
144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,YTZ,CYTZ,43.627499,-79.396202,252,-5,A,America/Toronto,airport,OurAirports,0.0053034395269747755,0.00040332052593700747,0.007593457943925233,0.27898762661733745,0.0003298856480534095
145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.43329620361328,-133.0260009765625,15,-7,A,America/Edmonton,airport,OurAirports,2.985281099549036e-09,0.00013305012048936017,0.0005841121495327102,0.14166587260040817,0.0
146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.4706001282,-73.7407989502,118,-5,A,America/Toronto,airport,OurAirports,0.06344837644807359,0.002101683687449625,0.054030373831775697,0.33820039918791817,0.028024973092960884
147,Repulse Bay Airport,Repulse Bay,Canada,YUT,CYUT,66.5214004517,-86.22470092770003,80,-6,A,America/Winnipeg,airport,OurAirports,1.8749599578170342e-06,0.00019247612609976428,0.0017523364485981306,0.1836516823153505,9.954194777312718e-08
148,Hall Beach Airport,Hall Beach,Canada,YUX,CYUX,68.77610015869999,-81.2425,30,-5,A,America/Toronto,airport,OurAirports,3.780657958605244e-06,0.00019034937277573257,0.0011682242990654205,0.18969437447881687,0.0
149,Rouyn Noranda Airport,Rouyn,Canada,YUY,CYUY,48.20610046386719,-78.83560180664062,988,-5,A,America/Toronto,airport,OurAirports,0.0009431842308078285,0.00015563470094209742,0.0017523364485981306,0.25203322097952097,2.548711410015234e-07
150,La Ronge Airport,La Ronge,Canada,YVC,CYVC,55.1514015198,-105.262001038,1242,-6,N,America/Regina,airport,OurAirports,,,,,
151,Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.355800628699996,-110.823997498,2025,-7,A,America/Edmonton,airport,OurAirports,,,,,
152,Qikiqtarjuaq Airport,Broughton Island,Canada,YVM,CYVM,67.5457992554,-64.03140258789999,21,-5,A,America/Toronto,airport,OurAirports,5.381616868040681e-08,0.0001428055333159041,0.0005841121495327102,0.15906450733468258,0.0
153,Val-d'Or Airport,Val D'or,Canada,YVO,CYVO,48.0532989502,-77.7827987671,1107,-5,A,America/Toronto,airport,OurAirports,0.0009329616987440016,0.00026629135689127114,0.0029205607476635513,0.25218633958278924,0.001164893100657433
154,Kuujjuaq Airport,Quujjuaq,Canada,YVP,CYVP,58.09609985351562,-68.42690277099611,129,-5,A,America/Toronto,airport,OurAirports,0.0009238817530666761,0.0006119421273305534,0.005549065420560747,0.2528391746327218,0.005334688550124114
155,Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.28160095214844,-126.7979965209961,238,-7,A,America/Edmonton,airport,OurAirports,1.3887801245358284e-05,0.0003597719248296091,0.002336448598130841,0.1987187911929967,0.0034466257213662753
156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901061999995,-123.183998108,14,-8,A,America/Vancouver,airport,OurAirports,0.03793104952051618,0.002115918037520372,0.04380841121495327,0.3408035426545739,0.018753717301864044
157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,55.8418998718,-108.41799926799999,1423,-6,N,America/Regina,airport,OurAirports,,,,,
158,Wiarton Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729,-5,A,America/Toronto,airport,OurAirports,,,,,
159,Petawawa Airport,Petawawa,Canada,YWA,CYWA,45.95220184326172,-77.31919860839844,427,-5,A,America/Toronto,airport,OurAirports,,,,,
160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,49.909999847399995,-97.2398986816,783,-6,A,America/Winnipeg,airport,OurAirports,0.007386974484232989,0.0008915349879162229,0.013434579439252336,0.2903549636815746,0.012711894730305907
161,Wabush Airport,Wabush,Canada,YWK,CYWK,52.92190170288086,-66.86440277099611,1808,-4,A,America/Halifax,airport,OurAirports,0.0011173257141135703,0.0003808932401032954,0.005549065420560747,0.2525891625181538,0.00062948227392847
162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,52.1831016541,-122.054000854,3085,-8,A,America/Vancouver,airport,OurAirports,0.0005556101321656428,0.0001186957637857392,0.0011682242990654205,0.2532247765461467,0.0
163,Wrigley Airport,Wrigley,Canada,YWY,CYWY,63.20940017700195,-123.43699645996094,489,-7,A,America/Edmonton,airport,OurAirports,,,,,
164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066001,3082,-7,A,America/Edmonton,airport,OurAirports,0.0010542273265211793,0.00011697982670559911,0.0017523364485981306,0.25462273574805766,0.0
165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,53.5724983215,-113.52100372299999,2202,-7,A,America/Edmonton,airport,OurAirports,,,,,
166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.170799255371094,-106.6999969482422,1653,-6,N,America/Regina,airport,OurAirports,0.006074654640300088,0.0002397045446544654,0.005257009345794392,0.28595450956911805,0.0
167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.01890182495117,-110.72100067138672,2352,-7,A,America/Edmonton,airport,OurAirports,0.00044293981743806244,6.734942213697018e-05,0.0005841121495327102,0.24507673207573197,0.0
168,Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,56.23809814453125,-120.73999786376952,2280,-7,A,America/Dawson_Creek,airport,OurAirports,0.0012581685266822302,0.00019170828242305918,0.0029205607476635513,0.25581925272522676,0.0002457449415184845
169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,CYXL,50.11389923095703,-91.9052963256836,1258,-6,A,America/Winnipeg,airport,OurAirports,2.3424632101705116e-05,0.0009586542667513599,0.008761682242990653,0.2135968173683777,0.007093954182017342
170,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,66.1449966431,-65.71360015869999,75,-5,A,America/Toronto,airport,OurAirports,3.7268191587015054e-06,0.00023386647690752308,0.0011682242990654205,0.18969437447881687,0.0005756653042502478
171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,47.6974006546,-79.84734535220001,800,-5,A,America/Toronto,airport,OurAirports,,,,,
172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894004822,-122.679000854,2267,-8,A,America/Vancouver,airport,OurAirports,0.0011040414179317906,0.0003097583092316324,0.004672897196261682,0.2547399293975275,0.00021114385072787663
173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713,-8,A,America/Vancouver,airport,OurAirports,0.000571783765261957,0.00014123288686481903,0.0017523364485981306,0.25326340143579684,0.0
174,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912,-5,A,America/Toronto,airport,OurAirports,0.003376078094732491,0.00015697537868347917,0.0029205607476635513,0.27948070355379295,0.0
175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.02529907226562,-122.36100006103516,195,-8,A,America/Vancouver,airport,OurAirports,0.000694033238718417,8.99456120192857e-05,0.0011682242990654205,0.24614852269113988,0.0
176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.709598541300004,-135.067001343,2317,-8,A,America/Vancouver,airport,OurAirports,0.0008762570146347072,0.00016932746481665033,0.002336448598130841,0.25536678865165857,9.166376102878345e-05
177,North Bay Airport,North Bay,Canada,YYB,CYYB,46.36360168457031,-79.42279815673828,1215,-5,A,America/Toronto,airport,OurAirports,0.0013024827546838497,9.205593122452372e-05,0.0011682242990654205,0.270290551817204,0.0
178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231000005,-114.019996643,3557,-7,A,America/Edmonton,airport,OurAirports,0.03068161922672048,0.001606601336300416,0.03475467289719626,0.3262392886949767,0.012759360280760903
179,Smithers Airport,Smithers,Canada,YYD,CYYD,54.82469940185547,-127.18299865722656,1712,-8,A,America/Vancouver,airport,OurAirports,0.000571783765261957,0.00014123288686481903,0.0017523364485981306,0.25326340143579684,0.0
180,Fort Nelson Airport,Fort Nelson,Canada,YYE,CYYE,58.8363990784,-122.59700012200001,1253,-8,A,America/Vancouver,airport,OurAirports,4.202040338268678e-05,0.00015783178838322425,0.0017523364485981306,0.20316853592084233,1.7064333903964658e-07
181,Penticton Airport,Penticton,Canada,YYF,CYYF,49.46310043334961,-119.60199737548828,1129,-8,A,America/Vancouver,airport,OurAirports,0.0005475884326957098,6.822894574624736e-05,0.0005841121495327102,0.2532054685189606,0.0
182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290000915527344,-63.12110137939453,160,-4,A,America/Halifax,airport,OurAirports,0.0024284141832839738,0.00010580690561988382,0.0017523364485981306,0.2733385233044833,0.0
183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5466995239,-93.57669830319999,92,-7,A,America/Edmonton,airport,OurAirports,1.4291746892073468e-05,0.00022263274971852544,0.0017523364485981306,0.19856432191019902,0.0
184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,63,-8,A,America/Vancouver,airport,OurAirports,0.004850793629352435,0.0002133043140092602,0.004672897196261682,0.28336801089053404,4.91773485539083e-07
185,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,56.86389923095703,-101.07599639892578,1170,-6,A,America/Winnipeg,airport,OurAirports,,,,,
186,Swift Current Airport,Swift Current,Canada,YYN,CYYN,50.291900634799994,-107.691001892,2680,-6,N,America/Regina,airport,OurAirports,,,,,
187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,58.73920059204102,-94.06500244140624,94,-6,A,America/Winnipeg,airport,OurAirports,0.00011018472521641855,0.00024794858451384727,0.002336448598130841,0.2248791033809283,0.00027544528663319524
188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,53.3191986084,-60.425800323500006,160,-4,A,America/Halifax,airport,OurAirports,0.0003744377409733325,0.0005819026203447566,0.006425233644859813,0.23227178566315787,0.004202454448333928
189,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618598938000005,-52.751899719200004,461,-3.5,A,America/St_Johns,airport,OurAirports,0.006753657742214618,0.0003848529463476863,0.007301401869158878,0.2912207067987519,0.0024917477228791865
190,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,49.41389846801758,-82.46749877929688,743,-5,A,America/Toronto,airport,OurAirports,2.02318149403936e-05,9.351593361538253e-05,0.0008761682242990653,0.21269389096433539,3.15121366093214e-06
191,Armstrong Airport,Armstrong,Canada,YYW,CYYW,50.29029846191406,-88.90969848632812,1058,-5,A,America/Toronto,airport,OurAirports,,,,,
192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,48.60860061645508,-68.20809936523439,172,-5,A,America/Toronto,airport,OurAirports,0.0011080195988058144,0.00024935344451753363,0.003504672897196261,0.25232047106041855,0.00015582131250094753
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A,America/Toronto,airport,OurAirports,0.08880848029646649,0.003028117514966685,0.08557242990654206,0.37241109337514505,0.04252693075213716
194,Downsview Airport,Toronto,Canada,YZD,CYZD,43.74250030517578,-79.4655990600586,652,-5,A,America/Toronto,airport,OurAirports,,,,,
195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,45.88529968261719,-82.56780242919922,635,-5,A,America/Toronto,airport,OurAirports,,,,,
196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.46279907226562,-114.44000244140624,675,-7,A,America/Edmonton,airport,OurAirports,0.0009610385704738082,0.0011093634928504167,0.010514018691588784,0.24865516432992646,0.011096426612049726
197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,55.293098449700004,-114.777000427,1912,-7,A,America/Edmonton,airport,OurAirports,,,,,
198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,53.25429916379999,-131.813995361,21,-8,A,America/Vancouver,airport,OurAirports,0.0005475884326957098,6.822894574624736e-05,0.0005841121495327102,0.2532054685189606,0.0
199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.9994010925293,-82.30889892578125,594,-5,A,America/Toronto,airport,OurAirports,0.0012820136083883204,6.171391435809436e-05,0.0005841121495327102,0.27024655921436913,0.0
200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,50.68059921264648,-127.36699676513672,71,-8,A,America/Vancouver,airport,OurAirports,0.0005478206516277874,0.00014083211976996128,0.0011682242990654205,0.2532827182996086,0.0005732378174898071
201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.14390182495117,-115.78700256347656,2567,-7,A,America/Edmonton,airport,OurAirports,,,,,
202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.22330093383789,-66.26560211181639,180,-5,A,America/Toronto,airport,OurAirports,0.0011097587956691933,0.000522787853268336,0.006425233644859813,0.2525123351552101,0.004968521359885952
203,Teslin Airport,Teslin,Canada,YZW,CYZW,60.17279815673828,-132.74299621582028,2313,-8,A,America/Vancouver,airport,OurAirports,,,,,
204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,44.98440170288086,-64.91690063476561,92,-4,A,America/Halifax,airport,OurAirports,,,,,
205,Faro Airport,Faro,Canada,ZFA,CZFA,62.20750045776367,-133.37600708007812,2351,-8,A,America/Vancouver,airport,OurAirports,,,,,
206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,67.40750122070311,-134.86099243164062,116,-7,A,America/Edmonton,airport,OurAirports,2.985281099549036e-09,0.00013305012048936017,0.0005841121495327102,0.14166587260040817,0.0
207,Blida Airport,Blida,Algeria,\N,DAAB,36.50360107421875,2.814169883728028,535,1,N,Africa/Algiers,airport,OurAirports,,,,,
208,Bou Saada Airport,Bou Saada,Algeria,\N,DAAD,35.33250045776367,4.206389904022217,1506,1,N,Africa/Algiers,airport,OurAirports,,,,,
209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,36.712001800500005,5.0699200630200005,20,1,N,Africa/Algiers,airport,OurAirports,0.0035025737492158644,0.00010768065095498848,0.002336448598130841,0.25081493350650813,0.0
210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.691001892089844,3.215409994125366,82,1,N,Africa/Algiers,airport,OurAirports,0.04640454900282243,0.0015285396920200372,0.037967289719626166,0.3206323954452224,0.010418064442868401
211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,24.292800903299998,9.45244026184,3176,1,N,Africa/Algiers,airport,OurAirports,0.0006697312918475716,6.418405575800437e-05,0.0008761682242990653,0.2419166401709163,8.379292241830005e-05
212,Boufarik Airport,Boufarik,Algeria,QFD,DAAK,36.545799,2.8761099999999997,335,1,N,Africa/Algiers,airport,OurAirports,,,,,
213,Reggane Airport,Reggan,Algeria,\N,DAAN,26.710100173950195,0.2856470048427582,955,1,N,Africa/Algiers,airport,OurAirports,,,,,
214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,26.7234992981,8.62265014648,1778,1,N,Africa/Algiers,airport,OurAirports,,,,,
215,Ain Oussera Airport,Ain Oussera,Algeria,\N,DAAQ,35.52539825439453,2.8787100315093994,2132,1,N,Africa/Algiers,airport,OurAirports,,,,,
216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,22.8115005493,5.45107984543,4518,1,N,Africa/Algiers,airport,OurAirports,3.5140029849778904e-05,0.00021923170771019924,0.002336448598130841,0.19439148390951053,0.0002544179466205339
217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,36.7951011658,5.873610019680001,36,1,N,Africa/Algiers,airport,OurAirports,,,,,
218,Mecheria Airport,Mecheria,Algeria,\N,DAAY,33.535900116,-0.242353007197,3855,1,N,Africa/Algiers,airport,OurAirports,,,,,
219,Relizane Airport,Relizane,Algeria,\N,DAAZ,35.752201080322266,0.6262720227241516,282,1,N,Africa/Algiers,airport,OurAirports,,,,,
220,Annaba Airport,Annaba,Algeria,AAE,DABB,36.82220077514648,7.8091697692871085,16,1,N,Africa/Algiers,airport,OurAirports,0.007932398576827034,0.0001570087611659643,0.0040887850467289715,0.2875391566045691,1.4748809725460272e-06
221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,36.2760009765625,6.620389938354492,2265,1,N,Africa/Algiers,airport,OurAirports,0.009298165708944364,0.0002792068477606075,0.007009345794392522,0.28833808453817555,0.0002136795806928744
222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,35.4315986633,8.120719909670001,2661,1,N,Africa/Algiers,airport,OurAirports,0.0006697312918475716,6.418405575800437e-05,0.0005841121495327102,0.24189901803803673,0.0
224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,DAFH,32.93040084838867,3.311539888381958,2540,1,N,Africa/Algiers,airport,OurAirports,0.0007091975836691371,9.305393479893903e-05,0.0011682242990654205,0.24193426487149702,0.0
225,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,35.3410987854,1.4631500244100002,3245,1,N,Africa/Algiers,airport,OurAirports,0.0006793969197209615,9.145678768834084e-05,0.0008761682242990653,0.2419166401709163,0.0
226,Bou Sfer Airport,Bou Sfer,Algeria,\N,DAOE,35.73540115356445,-0.8053889870643616,187,1,N,Africa/Algiers,airport,OurAirports,,,,,
227,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,27.700399398800002,-8.167099952700001,1453,1,N,Africa/Algiers,airport,OurAirports,,,,,
228,Ech Cheliff Airport,Ech-cheliff,Algeria,QAS,DAOI,36.212699890100005,1.33176994324,463,1,N,Africa/Algiers,airport,OurAirports,,,,,
229,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036010742,-0.5322780013084412,367,1,N,Africa/Algiers,airport,OurAirports,,,,,
